ticker,date,text,likes,retweets
AAPL,2025-07-31 21:48:07+00:00,Apple iPhone sales blew past Wall Street’s expectations in the June quarter as some U.S. consumers rushed to buy their devices before potential price increases from tariffs https://t.co/IoYumWmHOX via @WSJ,24,5
AAPL,2025-07-31 21:44:58+00:00,@unusual_whales Time to go buy more $AAPL stock https://t.co/OEvvEBAoxU,0,0
AAPL,2025-07-31 21:43:29+00:00,@ModernDayInves That’s what people said two years ago. $AAPL stock has not grown much in the last two years.,0,0
AAPL,2025-07-31 21:41:01+00:00,@TradingThomas3 Takes a long time dump $3 t in aapl stock- where you going to move it to.,1,0
AAPL,2025-07-31 21:33:10+00:00,"While I no longer hold $AAPL stock, I did for a long time. I still have an iPhone. I still have a Mac. Growing up, Apple was the pinnacle of innovation. 

Lately, that has not been the case. Every new phone is marginally better than the last, same thing with iOS updates. Apple",0,0
AAPL,2025-07-31 21:27:26+00:00,$aapl congratulations $aapl stock holders $250 easy with this massive announcement ai partner with $nvda 🚀🚀🚀🚀 https://t.co/rWH4rxeRxJ,0,0
AAPL,2025-07-31 21:23:50+00:00,"$AAPL stock now up 1% (was up 2% at start of the call) on the comment about the tariff impact in September will increase to $1.1B from $900m. 

The $1.1B is not the issue, it's small, about 2% of revenue. The problem is it went up quarter on quarter and begs the questions for",57,6
AAPL,2025-07-31 21:01:25+00:00,"Apple Inc (AAPL) price at close, 2025-07-31, is 207.57.",0,0
AAPL,2025-07-31 20:54:15+00:00,$AAPL Apple iPhone sales blew past Wall Street’s expectations in the June quarter as some U.S. consumers rushed to buy their devices before potential price increases from tariffs https://t.co/MGrEdOPOVt via @WSJ,2,1
AAPL,2025-07-31 20:51:15+00:00,Just in: $AAPL stock up 3% after the company announces better than expected Q3-25 earnings. https://t.co/BTu4RaRTqa,1,1
AAPL,2025-07-31 20:50:02+00:00,"Apple (AAPL) Stock Price, News &amp; Analyst Forecast –eToro https://t.co/FeNra4jRL4",0,0
AAPL,2025-07-31 20:45:53+00:00,"Great quarter by $AAPL, stock blasted off 🚀…. Back to Wednesday’s high https://t.co/DK2dwN1fJy",1,1
AAPL,2025-07-31 20:36:34+00:00,"�� Apple is falling | 20:37:43

$AAPL Price: $207.57
Change: -0.71%
Volume: 64,700,006

#Apple #Trading #203743 https://t.co/5MQi32FAjD",0,0
AAPL,2025-07-31 20:35:43+00:00,Apple iPhone sales blew past Wall Street’s expectations in the June quarter as some U.S. consumers rushed to buy their devices before potential price increases from tariffs https://t.co/GaNreiU1jA,14,2
AAPL,2025-07-31 20:35:00+00:00,APPLE ($AAPL) SHARES UP 2.7% IMMEDIATELY,0,0
AAPL,2025-07-31 19:13:05+00:00,$AAPL - Stock seeing 3 time the call flow coming in pre earnings. Net flow is slightly positive. market expects a $8 move post earnings. Company to report lower revenue and EPS numbers. AI related growth will be on high watch. https://t.co/jBY7oVrTSS,1,0
AAPL,2025-07-31 19:05:48+00:00,"$AAPL price action this year reminds me of the 80s - written off, has been. I would argue otherwise. $AAPL is seasonally strong in August. The chart is interesting, consolidating around early April gap below 200-DMA. $AAPL vs. $QQQ oversold.

Think $AAPL buys Anthropic this year https://t.co/Et9pQhUQ8w",4,0
AAPL,2025-07-31 18:58:21+00:00,$AAPL stock price rising...helps when you have stock buybacks all the time. https://t.co/OwtMwUZt9K,0,0
AAPL,2025-07-31 15:32:43+00:00,"Apple reports earnings later today. 

A growing list of headwinds have contributed to $AAPL shares experiencing some of their worst underperformance relative to peers and the market in recent memory. This has led to expectations being low heading into the release. 

I discuss https://t.co/x23KDQcWuq",2,0
AAPL,2025-07-31 15:24:22+00:00,"The SP500 has gained 8.70% YTD 🟢 meanwhile Apple is down 14.50% YTD 🔴

Apple reports earnings after the bell today. Will this be the turning point for $AAPL stock? https://t.co/2L2JQZxm2F",18,1
AAPL,2025-07-31 14:16:17+00:00,"Apple earnings updates: Analysts want updates on AI progress, iPhone demand, with the stock down 16% https://t.co/yJxXMydqMH",10,4
AAPL,2025-07-31 14:14:41+00:00,"Apple earnings updates: Analysts want updates on AI progress, iPhone demand, with the stock down 16% https://t.co/vspH63SyDt",0,0
